Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
0791,Globigerinoides ruber white,,-15.53,-14.89,(0-120),22.89,1.44,
0792,Globigerinoides ruber white,,2.31,-30.65,(0-120),24.38,4.28,
0793,Globigerinoides ruber white,,2.29,-31.29,(0-120),24.54,4.29,
0794,Globigerinoides ruber white,,2.27,-33.01,(0-120),24.52,4.15,
0795,Globigerinoides ruber white,,2.21,-35.18,(0-120),25.09,4.00,
0796,Globigerinoides ruber white,,5.33,-34.02,(0-120),24.40,3.85,
0797,Globigerinoides ruber white,,21.32,-74.15,(0-120),26.54,1.35,
0798,Globigerinoides ruber white,,3.18,-46.34,(0-120),26.79,1.42,
0799,Globigerinoides ruber white,,17.27,-71.65,(0-120),27.26,1.04,
0800,Globigerinoides ruber white,,15.30,-72.78,(0-120),27.13,0.97,
0801,Globigerinoides ruber white,,12.09,-61.24,(0-120),25.40,2.47,
0802,Globigerinoides ruber white,,-11.92,13.40,(0-120),20.70,3.66,
0803,Globigerinoides ruber white,,14.41,-61.66,(0-120),26.66,1.47,
0804,Globigerinoides ruber white,,15.45,-62.23,(0-120),26.86,1.36,
0805,Globigerinoides ruber white,,16.42,-62.45,(0-120),26.88,1.32,
0806,Globigerinoides ruber white,,12.09,-61.24,(0-120),25.40,2.45,
0807,Globigerinoides ruber white,,18.03,-64.16,(0-120),26.84,1.30,
0808,Globigerinoides ruber white,,18.93,-64.09,(0-120),26.63,1.34,
0809,Globigerinoides ruber white,,18.30,-63.63,(0-120),26.85,1.26,
0810,Globigerinoides ruber white,,17.43,-77.66,(0-120),27.97,0.96,
0811,Globigerinoides ruber white,,18.32,-63.45,(0-120),26.78,1.22,
0812,Globigerinoides ruber white,,17.84,-63.74,(0-120),26.83,1.24,
0813,Globigerinoides ruber white,,17.99,-63.45,(0-120),26.80,1.18,
0814,Globigerinoides ruber white,,17.57,-65.37,(0-120),26.99,1.28,
0815,Globigerinoides ruber white,,17.67,-65.48,(0-120),26.93,1.29,
0817,Globigerinoides ruber white,,17.60,-65.68,(0-120),26.96,1.29,
0818,Globigerinoides ruber white,,17.60,-65.68,(0-120),26.96,1.29,
0819,Globigerinoides ruber white,,17.04,-66.00,(0-120),27.00,1.16,
0820,Globigerinoides ruber white,,17.51,-67.04,(0-120),27.04,1.31,
0822,Globigerinoides ruber white,,16.59,-78.61,(0-120),27.82,0.79,
0824,Globigerinoides ruber white,,16.89,-79.13,(0-120),27.85,0.89,
0825,Globigerinoides ruber white,,16.92,-79.42,(0-120),27.86,0.89,
0826,Globigerinoides ruber white,,16.91,-79.39,(0-120),27.87,0.90,
0827,Globigerinoides ruber white,,17.26,-79.23,(0-120),27.85,0.90,
0828,Globigerinoides ruber white,,17.93,-79.14,(0-120),27.86,0.93,discordant
0829,Globigerinoides ruber white,,13.84,-74.15,(0-120),26.44,1.55,
0830,Globigerinoides ruber white,,16.54,-72.21,(0-120),27.46,0.98,
0831,Globigerinoides ruber white,,21.02,-17.88,(0-120),17.79,1.63,
0832,Globigerinoides ruber white,,5.90,-48.04,(0-120),26.84,1.25,
0833,Globigerinoides ruber white,,5.14,-46.58,(0-120),26.77,1.38,
0834,Globigerinoides ruber white,,34.92,-6.85,(0-120),17.79,1.81,
0835,Globigerinoides ruber white,,34.90,-6.79,(0-120),17.74,1.76,
0836,Globigerinoides ruber white,,34.89,-6.84,(0-120),17.76,1.82,
0837,Globigerinoides ruber white,,34.89,-6.67,(0-120),17.78,1.73,
0839,Globigerinoides ruber white,,32.38,-9.77,(0-120),18.34,1.51,
0840,Globigerinoides ruber white,,32.38,-9.78,(0-120),18.36,1.51,
0841,Globigerinoides ruber white,,32.39,-9.80,(0-120),18.39,1.50,
0842,Globigerinoides ruber white,,32.40,-9.81,(0-120),18.43,1.51,
0843,Globigerinoides ruber white,,32.40,-9.82,(0-120),18.45,1.51,
0844,Globigerinoides ruber white,,32.43,-9.87,(0-120),18.53,1.55,
0845,Globigerinoides ruber white,,32.45,-9.96,(0-120),18.03,1.56,
0846,Globigerinoides ruber white,,32.49,-10.11,(0-120),18.25,1.67,
0847,Globigerinoides ruber white,,32.21,-10.45,(0-120),18.18,1.51,
0848,Globigerinoides ruber white,,27.20,-14.66,(0-120),19.01,1.42,
0849,Globigerinoides ruber white,,28.26,-13.40,(0-120),18.52,1.25,
0850,Globigerinoides ruber white,,28.91,-11.70,(0-120),18.61,1.35,
0851,Globigerinoides ruber white,,29.02,-11.90,(0-120),18.47,1.27,
0852,Globigerinoides ruber white,,29.04,-11.92,(0-120),18.46,1.28,
0853,Globigerinoides ruber white,,29.06,-11.95,(0-120),18.50,1.29,
0854,Globigerinoides ruber white,,29.08,-11.98,(0-120),18.53,1.26,
0855,Globigerinoides ruber white,,29.17,-12.09,(0-120),18.43,1.30,
0856,Globigerinoides ruber white,,29.22,-12.84,(0-120),18.73,1.46,
0857,Globigerinoides ruber white,,19.62,-17.25,(0-120),17.58,3.30,
0863,Globigerinoides ruber white,,34.93,-6.93,(0-120),17.78,1.80,
0864,Globigerinoides ruber white,,5.43,-46.93,(0-120),26.76,1.36,
0865,Globigerinoides ruber white,,34.96,-7.12,(0-120),17.74,1.82,
0866,Globigerinoides ruber white,,34.89,-7.82,(0-120),17.90,1.93,
0867,Globigerinoides ruber white,,4.24,-43.66,(0-120),26.65,1.94,
0868,Globigerinoides ruber white,,3.81,-41.62,(0-120),26.38,2.62,
0869,Globigerinoides ruber white,,-8.20,-34.46,(0-120),27.32,0.87,discordant
0870,Globigerinoides ruber white,,-8.20,-34.26,(0-120),26.27,1.37,
0871,Globigerinoides ruber white,,-8.53,-34.02,(0-120),26.35,1.29,
0872,Globigerinoides ruber white,,8.57,-40.44,(0-120),24.06,3.87,
0873,Globigerinoides ruber white,,8.50,-39.99,(0-120),23.99,3.94,
0874,Globigerinoides ruber white,,2.50,9.39,(0-120),23.88,4.04,
0875,Globigerinoides ruber white,,2.50,9.38,(0-120),23.81,4.02,
0876,Globigerinoides ruber white,,-11.92,13.40,(0-120),20.70,3.66,
0877,Globigerinoides ruber white,,16.54,-76.64,(0-120),27.59,0.87,
0878,Globigerinoides ruber white,,16.54,-76.87,(0-120),27.58,0.84,
0879,Globigerinoides ruber white,,16.57,-77.69,(0-120),27.68,0.82,
0881,Globigerinoides ruber white,,16.71,-78.63,(0-120),27.76,0.79,
0884,Globigerinoides ruber white,,16.42,-62.45,(0-120),26.88,1.32,
0885,Globigerinoides ruber white,,12.09,-61.24,(0-120),25.40,2.45,
0886,Globigerinoides ruber white,,16.65,-46.13,(0-120),25.18,1.10,
0887,Globigerinoides ruber white,,-10.03,-13.38,(0-120),23.46,2.27,
0888,Globigerinoides ruber white,,-5.45,-15.97,(0-120),23.70,3.58,
0889,Globigerinoides ruber white,,4.25,-21.92,(0-120),23.14,4.84,
0890,Globigerinoides ruber white,,6.95,-26.45,(0-120),22.80,4.80,
0891,Globigerinoides ruber white,,34.10,-10.83,(0-120),18.46,1.75,
0892,Globigerinoides ruber white,,34.76,-8.85,(0-120),17.99,1.93,
0893,Globigerinoides ruber white,,34.80,-8.40,(0-120),17.91,1.90,
0894,Globigerinoides ruber white,,34.86,-8.13,(0-120),17.92,1.91,
0895,Globigerinoides ruber white,,34.91,-7.58,(0-120),17.88,1.90,
0896,Globigerinoides ruber white,,34.99,-7.28,(0-120),17.71,1.80,
0897,Globigerinoides ruber white,,35.57,-32.55,(0-120),18.78,2.07,
0898,Globigerinoides ruber white,,12.03,-61.18,(0-120),25.27,2.45,
0899,Globigerinoides ruber white,,29.04,-11.92,(0-120),18.46,1.28,
0900,Globigerinoides ruber white,,20.96,65.56,(0-120),24.93,2.23,
0901,Globigerinoides ruber white,,27.20,-14.66,(0-120),19.01,1.42,
0902,Globigerinoides ruber white,,27.01,-18.99,(0-120),20.51,1.54,
0903,Globigerinoides ruber white,,17.07,69.05,(0-120),25.42,2.47,
0904,Globigerinoides ruber white,,32.21,-10.45,(0-120),18.18,1.51,
0905,Globigerinoides ruber white,,-8.18,-10.12,(0-120),22.78,3.56,
0906,Globigerinoides ruber white,,15.52,68.76,(0-120),26.01,2.42,
0907,Globigerinoides ruber white,,32.49,-10.11,(0-120),18.25,1.67,
0908,Globigerinoides ruber white,,-8.77,-14.28,(0-120),23.71,2.65,
0909,Globigerinoides ruber white,,1.90,67.34,(0-120),26.01,3.44,
0910,Globigerinoides ruber white,,32.45,-9.96,(0-120),18.03,1.56,
0911,Globigerinoides ruber white,,-9.13,-10.60,(0-120),22.94,3.01,
0912,Globigerinoides ruber white,,5.39,60.25,(0-120),26.35,2.89,
0913,Globigerinoides ruber white,,32.43,-9.87,(0-120),18.53,1.55,
0914,Globigerinoides ruber white,,-10.07,-12.82,(0-120),23.32,2.30,
0915,Globigerinoides ruber white,,-7.14,39.84,(0-120),27.43,1.28,
0916,Globigerinoides ruber white,,32.41,-9.85,(0-120),18.48,1.50,
0917,Globigerinoides ruber white,,-12.70,-13.40,(0-120),23.12,1.71,discordant
0918,Globigerinoides ruber white,,-10.59,125.39,(0-120),26.58,2.18,
0919,Globigerinoides ruber white,,32.40,-9.82,(0-120),18.45,1.51,
0920,Globigerinoides ruber white,,-4.69,117.90,(0-120),27.02,2.66,
0921,Globigerinoides ruber white,,32.40,-9.81,(0-120),18.43,1.51,
0922,Globigerinoides ruber white,,-9.60,121.15,(0-120),24.94,2.41,
0923,Globigerinoides ruber white,,32.39,-9.80,(0-120),18.39,1.50,
0924,Globigerinoides ruber white,,-9.60,120.92,(0-120),25.00,2.36,
0925,Globigerinoides ruber white,,32.38,-9.78,(0-120),18.36,1.51,
0926,Globigerinoides ruber white,,-9.65,118.15,(0-120),24.84,2.84,
0927,Globigerinoides ruber white,,28.26,-13.40,(0-120),18.52,1.25,
0928,Globigerinoides ruber white,,32.38,-9.77,(0-120),18.34,1.51,
0929,Globigerinoides ruber white,,20.91,63.12,(0-120),24.43,2.10,
0930,Globigerinoides ruber white,,28.91,-11.70,(0-120),18.61,1.35,
0931,Globigerinoides ruber white,,-2.18,-11.25,(0-120),20.62,4.71,
0932,Globigerinoides ruber white,,10.98,75.00,(0-120),26.08,3.40,
0934,Globigerinoides ruber white,,-3.73,-10.88,(0-120),20.26,4.52,
0935,Globigerinoides ruber white,,11.96,44.30,(0-120),23.62,4.04,
0937,Globigerinoides ruber white,,-4.10,-10.87,(0-120),20.82,4.51,
0938,Globigerinoides ruber white,,19.50,58.47,(0-120),23.70,2.12,
0940,Globigerinoides ruber white,,17.38,58.80,(0-120),24.12,2.50,
0941,Globigerinoides ruber white,,19.62,-17.25,(0-120),17.58,3.30,
0942,Globigerinoides ruber white,,1.25,44.78,(0-120),25.10,2.52,
0943,Globigerinoides ruber white,,23.10,66.48,(0-120),24.59,2.22,
0944,Globigerinoides ruber white,,29.17,-12.09,(0-120),18.43,1.30,
0945,Globigerinoides ruber white,,23.54,65.32,(0-120),24.35,2.10,
0946,Globigerinoides ruber white,,29.08,-11.98,(0-120),18.53,1.26,
0947,Globigerinoides ruber white,,-4.88,-15.73,(0-120),22.75,4.07,
0948,Globigerinoides ruber white,,24.88,63.03,(0-120),27.21,2.04,
0949,Globigerinoides ruber white,,29.06,-11.95,(0-120),18.50,1.29,
0950,Globigerinoides ruber white,,-5.03,-10.18,(0-120),21.63,4.22,
0951,Globigerinoides ruber white,,24.83,65.92,(0-120),24.38,2.19,
0952,Globigerinoides ruber white,,4.79,-43.04,(0-120),26.03,2.57,
0953,Globigerinoides ruber white,,-5.05,-10.18,(0-120),21.67,4.15,
0954,Globigerinoides ruber white,,10.50,57.74,(0-120),25.73,1.72,
0955,Globigerinoides ruber white,,29.02,-11.90,(0-120),18.47,1.27,
0956,Globigerinoides ruber white,,-5.28,-33.43,(0-120),26.54,1.76,
0957,Globigerinoides ruber white,,14.32,57.35,(0-120),24.59,2.52,
0958,Globigerinoides ruber white,,-7.02,-10.00,(0-120),22.18,3.75,
0960,Globigerinoides ruber white,,-9.54,118.30,(0-120),24.69,2.78,
0961,Globigerinoides ruber white,,-16.25,-5.73,(0-120),21.13,1.79,
0962,Globigerinoides ruber white,,-24.30,-14.70,(0-120),22.00,1.76,discordant
0963,Globigerinoides ruber white,,-8.50,109.02,(0-120),24.70,3.76,
0964,Globigerinoides ruber white,,33.47,-12.76,(0-120),18.76,1.91,
0965,Globigerinoides ruber white,,-25.15,-12.77,(0-120),21.36,1.85,
0966,Globigerinoides ruber white,,29.98,-10.65,(0-120),17.70,1.18,
0967,Globigerinoides ruber white,,29.25,-11.50,(0-120),18.28,1.31,
0968,Globigerinoides ruber white,,-7.11,104.64,(0-120),25.94,3.18,
0969,Globigerinoides ruber white,,25.40,-16.25,(0-120),19.65,1.28,
0970,Globigerinoides ruber white,,-30.88,-37.80,(0-120),19.94,1.72,
0971,Globigerinoides ruber white,,21.24,-18.06,(0-120),18.05,1.47,
0972,Globigerinoides ruber white,,14.42,-20.57,(0-120),19.36,4.41,
0973,Globigerinoides ruber white,,5.39,-21.72,(0-120),23.08,5.01,
0974,Globigerinoides ruber white,,-1.34,-11.97,(0-120),20.62,4.44,
0975,Globigerinoides ruber white,,-0.97,-9.44,(0-120),20.49,4.25,
0976,Globigerinoides ruber white,,5.36,1.29,(0-120),21.03,4.38,
0977,Globigerinoides ruber white,,5.51,3.78,(0-120),21.16,4.51,
0978,Globigerinoides ruber white,,6.02,3.61,(0-120),21.33,4.53,
0979,Globigerinoides ruber white,,3.55,6.49,(0-120),21.43,4.34,
0980,Globigerinoides ruber white,,3.15,6.29,(0-120),21.30,4.34,
0981,Globigerinoides ruber white,,2.67,6.05,(0-120),21.03,4.39,
0982,Globigerinoides ruber white,,2.00,5.72,(0-120),21.01,4.53,
0983,Globigerinoides ruber white,,-2.20,5.10,(0-120),20.16,3.92,
0984,Globigerinoides ruber white,,-0.21,6.01,(0-120),20.78,4.21,
0985,Globigerinoides ruber white,,0.21,5.97,(0-120),20.91,4.26,
0986,Globigerinoides ruber white,,-0.73,6.93,(0-120),20.75,4.03,
0987,Globigerinoides ruber white,,-0.35,8.04,(0-120),20.42,3.84,
0988,Globigerinoides ruber white,,-6.48,102.86,(0-120),26.24,3.16,
0989,Globigerinoides ruber white,,34.10,-10.83,(0-120),18.46,1.75,
0990,Globigerinoides ruber white,,32.37,-9.65,(0-120),19.58,1.56,
0991,Globigerinoides ruber white,,34.76,-8.85,(0-120),17.99,1.93,
0992,Globigerinoides ruber white,,34.86,-8.13,(0-120),17.92,1.91,
0993,Globigerinoides ruber white,,-17.65,-15.10,(0-120),22.70,1.32,discordant
0994,Globigerinoides ruber white,,33.19,-9.83,(0-120),18.29,1.75,
0995,Globigerinoides ruber white,,-9.22,118.89,(0-120),24.73,2.49,
0998,Globigerinoides ruber white,,34.87,-6.63,(0-120),18.10,1.79,
0999,Globigerinoides ruber white,,-9.73,113.02,(0-120),24.28,3.53,
1000,Globigerinoides ruber white,,34.89,-6.67,(0-120),17.78,1.73,
1001,Globigerinoides ruber white,,-8.78,110.50,(0-120),23.57,3.89,
1002,Globigerinoides ruber white,,34.89,-6.70,(0-120),17.77,1.73,
1003,Globigerinoides ruber white,,-19.37,-11.43,(0-120),22.14,1.56,discordant
1004,Globigerinoides ruber white,,34.89,-6.84,(0-120),17.76,1.82,
1005,Globigerinoides ruber white,,-21.33,-8.95,(0-120),21.50,1.33,discordant
1006,Globigerinoides ruber white,,34.90,-6.79,(0-120),17.74,1.76,
1007,Globigerinoides ruber white,,-24.07,-15.12,(0-120),21.99,1.64,discordant
1008,Globigerinoides ruber white,,-9.31,109.02,(0-120),24.64,3.39,
1009,Globigerinoides ruber white,,34.92,-6.85,(0-120),17.79,1.81,
1010,Globigerinoides ruber white,,34.92,-6.84,(0-120),17.77,1.79,
1011,Globigerinoides ruber white,,-8.78,110.50,(0-120),23.57,3.89,
1012,Globigerinoides ruber white,,34.93,-6.93,(0-120),17.78,1.80,
1013,Globigerinoides ruber white,,34.96,-7.12,(0-120),17.74,1.82,
1014,Globigerinoides ruber white,,34.96,-7.12,(0-120),17.74,1.81,
1015,Globigerinoides ruber white,,34.99,-7.28,(0-120),17.71,1.80,
1016,Globigerinoides ruber white,,-8.68,112.87,(0-120),23.90,4.30,
1017,Globigerinoides ruber white,,34.89,-7.82,(0-120),17.90,1.92,
1018,Globigerinoides ruber white,,-8.68,112.64,(0-120),23.83,4.25,
1019,Globigerinoides ruber white,,34.91,-7.58,(0-120),17.88,1.90,
1020,Globigerinoides ruber white,,34.80,-8.40,(0-120),17.91,1.90,
1021,Globigerinoides ruber white,,1.42,146.24,(0-120),28.44,1.40,
1022,Globigerinoides ruber white,,-1.95,-39.03,(0-120),26.45,1.96,
1024,Globigerinoides ruber white,,19.37,-19.93,(0-120),19.22,2.69,
1025,Globigerinoides ruber white,,16.40,-45.77,(0-120),25.22,1.19,
1026,Globigerinoides ruber white,,16.54,-72.21,(0-120),27.46,0.98,
1027,Globigerinoides ruber white,,15.40,-43.40,(0-120),25.25,1.40,
1028,Globigerinoides ruber white,,14.13,-17.45,(0-120),19.78,3.99,
1029,Globigerinoides ruber white,,14.40,-21.15,(0-120),19.40,4.42,
1030,Globigerinoides ruber white,,15.30,-72.78,(0-120),27.13,0.97,
1031,Globigerinoides ruber white,,11.50,-45.15,(0-120),24.62,2.76,
1032,Globigerinoides ruber white,,14.12,-17.52,(0-120),19.80,4.01,
1033,Globigerinoides ruber white,,11.28,-42.50,(0-120),24.18,3.11,
1034,Globigerinoides ruber white,,13.84,-74.15,(0-120),26.44,1.55,
1035,Globigerinoides ruber white,,9.35,-39.87,(0-120),23.30,3.97,
1036,Globigerinoides ruber white,,14.12,-17.52,(0-120),19.80,4.01,
1037,Globigerinoides ruber white,,17.93,-79.14,(0-120),27.86,0.93,discordant
1038,Globigerinoides ruber white,,5.32,-33.03,(0-120),24.52,3.83,
1039,Globigerinoides ruber white,,14.12,-17.53,(0-120),19.80,4.01,
1040,Globigerinoides ruber white,,3.30,-34.80,(0-120),25.54,3.90,
1041,Globigerinoides ruber white,,17.26,-79.23,(0-120),27.85,0.90,
1042,Globigerinoides ruber white,,3.25,-34.25,(0-120),25.39,3.94,
1043,Globigerinoides ruber white,,14.12,-17.54,(0-120),19.81,4.02,
1044,Globigerinoides ruber white,,2.01,-35.93,(0-120),25.44,3.78,
1045,Globigerinoides ruber white,,16.91,-79.39,(0-120),27.87,0.90,
1046,Globigerinoides ruber white,,1.85,-30.00,(0-120),24.14,4.34,
1047,Globigerinoides ruber white,,14.11,-17.55,(0-120),19.76,4.02,
1048,Globigerinoides ruber white,,1.85,-32.47,(0-120),24.15,4.26,
1049,Globigerinoides ruber white,,16.92,-79.42,(0-120),27.86,0.89,discordant
1050,Globigerinoides ruber white,,1.80,-33.70,(0-120),24.74,4.02,
1051,Globigerinoides ruber white,,17.27,-48.42,(0-120),25.66,1.17,
1052,Globigerinoides ruber white,,14.11,-17.60,(0-120),19.65,3.89,
1053,Globigerinoides ruber white,,12.53,-17.64,(0-120),19.72,4.29,
1054,Globigerinoides ruber white,,20.72,-49.43,(0-120),25.16,1.31,discordant
1055,Globigerinoides ruber white,,16.10,-70.50,(0-120),27.23,1.12,
1056,Globigerinoides ruber white,,15.40,-17.28,(0-120),18.90,3.79,
1057,Globigerinoides ruber white,,16.76,-71.49,(0-120),27.34,1.11,
1058,Globigerinoides ruber white,,35.02,-40.92,(0-120),19.78,2.07,
1059,Globigerinoides ruber white,,15.43,-17.34,(0-120),18.83,3.71,
