Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
1856,Neogloboquadrina pachyderma,,68.19,12.30,(0-500),7.45,1.36,
1857,Neogloboquadrina pachyderma,,68.23,12.47,(0-500),7.58,1.46,
1858,Neogloboquadrina pachyderma,,-47.75,8.00,(0-500),3.52,0.89,
1859,Neogloboquadrina pachyderma,,66.68,7.57,(0-500),7.53,1.08,
1860,Neogloboquadrina pachyderma,,51.09,-43.22,(0-500),7.26,2.11,
1861,Neogloboquadrina pachyderma,,72.20,-13.00,(0-500),0.69,0.63,
1862,Neogloboquadrina pachyderma,,75.91,41.01,(0-500),0.22,1.12,
1863,Neogloboquadrina pachyderma,,50.97,-43.22,(0-500),7.40,2.11,
1864,Neogloboquadrina pachyderma,,51.27,167.73,(0-500),3.99,1.36,
1865,Neogloboquadrina pachyderma,,68.26,12.34,(0-500),7.49,1.35,
1866,Neogloboquadrina pachyderma,,-47.02,7.96,(0-500),4.27,0.97,
1867,Neogloboquadrina pachyderma,,67.75,11.18,(0-500),7.81,1.34,
1868,Neogloboquadrina pachyderma,,-47.75,8.00,(0-500),3.52,0.89,discordant
1869,Neogloboquadrina pachyderma,,81.33,15.30,(0-500),2.26,0.84,
1870,Neogloboquadrina pachyderma,,79.98,7.52,(0-500),2.96,0.85,
1871,Neogloboquadrina pachyderma,,80.00,4.50,(0-500),2.68,0.67,
1872,Neogloboquadrina pachyderma,,-47.75,8.00,(0-500),3.52,0.89,
1873,Neogloboquadrina pachyderma,,-48.90,6.73,(0-500),3.02,0.70,discordant
1874,Neogloboquadrina pachyderma,,71.64,-8.45,(0-500),0.43,0.77,
1875,Neogloboquadrina pachyderma,,77.26,9.09,(0-500),3.00,0.92,
1876,Neogloboquadrina pachyderma,,-57.95,144.58,(0-500),2.06,0.53,discordant
1877,Neogloboquadrina pachyderma,,-54.19,144.78,(0-500),2.42,0.69,
1878,Neogloboquadrina pachyderma,,-50.16,5.77,(0-500),2.38,0.43,
1879,Neogloboquadrina pachyderma,,-49.02,128.77,(0-500),8.79,0.44,discordant
1880,Neogloboquadrina pachyderma,,-50.16,5.77,(0-500),2.38,0.43,
1881,Neogloboquadrina pachyderma,,-50.16,5.77,(0-500),2.38,0.43,
1882,Neogloboquadrina pachyderma,,-52.94,109.92,(0-500),2.19,0.30,discordant
1883,Neogloboquadrina pachyderma,,-41.72,13.05,(0-500),9.82,1.94,discordant
1884,Neogloboquadrina pachyderma,,71.92,14.36,(0-500),5.67,1.09,
1885,Neogloboquadrina pachyderma,,51.00,148.30,(0-500),1.55,1.88,
1886,Neogloboquadrina pachyderma,,-41.72,13.05,(0-500),9.82,1.94,discordant
1887,Neogloboquadrina pachyderma,,80.27,6.63,(0-500),2.78,0.82,
1888,Neogloboquadrina pachyderma,,72.18,8.58,(0-500),4.63,1.09,
1889,Neogloboquadrina pachyderma,,48.83,150.47,(0-500),1.91,1.82,
1890,Neogloboquadrina pachyderma,,50.11,153.20,(0-500),2.23,1.01,
1891,Neogloboquadrina pachyderma,,53.71,165.01,(0-500),3.65,1.33,
1892,Neogloboquadrina pachyderma,,-46.77,7.59,(0-500),4.40,1.10,
1893,Neogloboquadrina pachyderma,,-46.77,7.59,(0-500),4.40,1.10,
1894,Neogloboquadrina pachyderma,,-47.79,7.10,(0-500),3.66,1.05,
1895,Neogloboquadrina pachyderma,,37.12,-30.03,(0-500),14.75,2.44,
1896,Neogloboquadrina pachyderma,,40.80,-27.45,(0-500),13.80,1.92,
1897,Neogloboquadrina pachyderma,,66.60,-10.52,(0-500),1.57,1.86,
1898,Neogloboquadrina pachyderma,,54.36,-148.47,(0-500),4.68,1.55,
1899,Neogloboquadrina pachyderma,,52.71,-36.09,(0-500),5.69,1.41,
1900,Neogloboquadrina pachyderma,,70.57,-12.72,(0-500),0.66,0.97,
1902,Neogloboquadrina pachyderma,,70.33,-10.63,(0-500),0.88,1.21,
1903,Neogloboquadrina pachyderma,,51.20,167.77,(0-500),4.03,1.33,
1904,Neogloboquadrina pachyderma,,53.40,-27.48,(0-500),7.47,1.74,
1905,Neogloboquadrina pachyderma,,65.51,-7.18,(0-500),1.95,1.61,
1906,Neogloboquadrina pachyderma,,56.93,169.88,(0-500),3.56,1.46,discordant
1907,Neogloboquadrina pachyderma,,50.15,-27.03,(0-500),10.20,1.51,
1908,Neogloboquadrina pachyderma,,70.95,-5.53,(0-500),1.72,1.51,
1909,Neogloboquadrina pachyderma,,57.93,-29.10,(0-500),7.77,1.01,
1910,Neogloboquadrina pachyderma,,46.88,-25.25,(0-500),12.05,1.31,
1911,Neogloboquadrina pachyderma,,-48.32,7.76,(0-500),3.25,0.80,
1912,Neogloboquadrina pachyderma,,54.42,-149.43,(0-500),4.61,1.42,
1913,Neogloboquadrina pachyderma,,43.92,-24.97,(0-500),13.31,1.50,
1914,Neogloboquadrina pachyderma,,-48.32,7.76,(0-500),3.25,0.80,
1915,Neogloboquadrina pachyderma,,71.92,14.36,(0-500),5.67,1.09,
1916,Neogloboquadrina pachyderma,,54.29,-149.61,(0-500),4.67,1.50,discordant
1917,Neogloboquadrina pachyderma,,42.25,-25.67,(0-500),13.44,1.73,
1918,Neogloboquadrina pachyderma,,-48.32,7.76,(0-500),3.25,0.80,
1919,Neogloboquadrina pachyderma,,52.28,-35.25,(0-500),5.99,1.57,discordant
1920,Neogloboquadrina pachyderma,,70.36,-18.21,(0-500),0.72,0.66,
1921,Neogloboquadrina pachyderma,,62.25,-30.22,(0-500),6.22,0.88,discordant
1922,Neogloboquadrina pachyderma,,65.35,-8.29,(0-500),1.67,1.70,
1923,Neogloboquadrina pachyderma,,71.32,-3.55,(0-500),2.10,1.44,
1924,Neogloboquadrina pachyderma,,33.75,-32.16,(0-500),16.69,2.62,discordant
1925,Neogloboquadrina pachyderma,,72.25,-9.19,(0-500),0.51,0.68,
1926,Neogloboquadrina pachyderma,,68.00,0.23,(0-500),4.70,1.93,
1927,Neogloboquadrina pachyderma,,35.41,-29.42,(0-500),15.02,2.68,
1928,Neogloboquadrina pachyderma,,69.34,-3.61,(0-500),3.97,1.73,
1929,Neogloboquadrina pachyderma,,73.23,5.37,(0-500),2.32,1.28,
1930,Neogloboquadrina pachyderma,,69.96,-6.16,(0-500),2.41,1.46,
1931,Neogloboquadrina pachyderma,,38.91,-25.02,(0-500),13.92,2.02,
1932,Neogloboquadrina pachyderma,,70.00,-13.02,(0-500),0.55,1.05,
1933,Neogloboquadrina pachyderma,,68.43,-13.87,(0-500),0.75,1.48,
1934,Neogloboquadrina pachyderma,,62.63,1.19,(0-500),7.15,2.16,
1935,Neogloboquadrina pachyderma,,38.57,-25.04,(0-500),13.99,2.13,
1936,Neogloboquadrina pachyderma,,62.65,1.67,(0-500),7.24,2.07,
1937,Neogloboquadrina pachyderma,,70.07,-6.88,(0-500),1.95,1.45,
1938,Neogloboquadrina pachyderma,,-51.33,-3.32,(0-500),1.68,0.57,
1939,Neogloboquadrina pachyderma,,74.50,5.70,(0-500),1.47,1.34,
1940,Neogloboquadrina pachyderma,,53.06,-20.80,(0-500),10.04,1.19,
1941,Neogloboquadrina pachyderma,,-50.74,-3.21,(0-500),2.14,0.36,
1942,Neogloboquadrina pachyderma,,-54.68,76.63,(0-500),1.94,0.55,
1943,Neogloboquadrina pachyderma,,79.41,6.88,(0-500),2.93,0.84,discordant
1944,Neogloboquadrina pachyderma,,-50.74,-3.21,(0-500),2.14,0.36,discordant
1945,Neogloboquadrina pachyderma,,-54.92,73.83,(0-500),2.05,0.44,
1946,Neogloboquadrina pachyderma,,-50.74,-3.21,(0-500),2.14,0.36,discordant
1947,Neogloboquadrina pachyderma,,-48.57,-6.00,(0-500),2.49,0.66,
1948,Neogloboquadrina pachyderma,,68.45,-22.30,(0-500),0.91,0.60,
1949,Neogloboquadrina pachyderma,,-51.33,-3.32,(0-500),1.68,0.57,
1950,Neogloboquadrina pachyderma,,-55.02,73.28,(0-500),2.05,0.48,
1951,Neogloboquadrina pachyderma,,-51.33,-3.32,(0-500),1.68,0.57,
1952,Neogloboquadrina pachyderma,,74.38,-2.00,(0-500),0.02,1.06,
1953,Neogloboquadrina pachyderma,,-53.08,-5.00,(0-500),1.21,0.70,
1954,Neogloboquadrina pachyderma,,-54.00,-6.00,(0-500),1.06,0.81,
1955,Neogloboquadrina pachyderma,,40.41,-25.75,(0-500),13.69,1.92,
1956,Neogloboquadrina pachyderma,,-53.08,-5.00,(0-500),1.21,0.70,
1957,Neogloboquadrina pachyderma,,53.59,-27.12,(0-500),7.70,1.79,
1958,Neogloboquadrina pachyderma,,63.25,2.60,(0-500),6.83,2.10,
1959,Neogloboquadrina pachyderma,,64.57,-0.72,(0-500),4.51,2.49,
1960,Neogloboquadrina pachyderma,,65.10,-2.42,(0-500),3.32,2.07,
1961,Neogloboquadrina pachyderma,,61.14,-2.15,(0-500),7.85,1.80,
1962,Neogloboquadrina pachyderma,,-46.51,-15.33,(0-500),5.14,1.68,
1963,Neogloboquadrina pachyderma,,-49.13,6.71,(0-500),2.83,0.67,
1964,Neogloboquadrina pachyderma,,65.45,-7.65,(0-500),1.91,1.61,
1965,Neogloboquadrina pachyderma,,67.87,-21.76,(0-500),1.28,1.00,
1966,Neogloboquadrina pachyderma,,68.40,-21.39,(0-500),0.98,0.50,
1967,Neogloboquadrina pachyderma,,68.56,-21.21,(0-500),0.93,0.54,
1968,Neogloboquadrina pachyderma,,68.78,-21.06,(0-500),0.77,0.53,
1969,Neogloboquadrina pachyderma,,65.85,-4.07,(0-500),3.29,2.01,
1970,Neogloboquadrina pachyderma,,78.01,8.07,(0-500),2.84,0.86,
1971,Neogloboquadrina pachyderma,,74.18,-0.48,(0-500),0.02,1.11,
1972,Neogloboquadrina pachyderma,,66.34,-0.36,(0-500),4.37,2.27,
1973,Neogloboquadrina pachyderma,,51.41,-25.76,(0-500),9.60,1.60,
1974,Neogloboquadrina pachyderma,,-49.13,6.71,(0-500),2.83,0.67,
1975,Neogloboquadrina pachyderma,,67.08,-7.32,(0-500),2.03,1.51,
1976,Neogloboquadrina pachyderma,,42.87,-25.26,(0-500),13.33,1.61,
1977,Neogloboquadrina pachyderma,,67.12,-8.30,(0-500),1.32,1.64,
1978,Neogloboquadrina pachyderma,,-53.08,-5.00,(0-500),1.21,0.70,
1979,Neogloboquadrina pachyderma,,67.47,-11.40,(0-500),1.00,1.65,
1980,Neogloboquadrina pachyderma,,44.14,-24.92,(0-500),13.32,1.52,
1981,Neogloboquadrina pachyderma,,69.14,-13.12,(0-500),0.62,1.22,
1982,Neogloboquadrina pachyderma,,66.34,-2.80,(0-500),3.26,1.84,
1983,Neogloboquadrina pachyderma,,45.40,-25.43,(0-500),12.75,1.40,
1984,Neogloboquadrina pachyderma,,65.52,-4.63,(0-500),3.09,1.91,
1985,Neogloboquadrina pachyderma,,48.39,-25.13,(0-500),11.52,1.25,
1986,Neogloboquadrina pachyderma,,65.57,-6.79,(0-500),2.34,1.69,
1987,Neogloboquadrina pachyderma,,-49.13,6.71,(0-500),2.83,0.67,
1988,Neogloboquadrina pachyderma,,50.54,-26.55,(0-500),10.01,1.64,
1989,Neogloboquadrina pachyderma,,65.27,-8.81,(0-500),1.67,1.75,
1990,Neogloboquadrina pachyderma,,67.28,-4.37,(0-500),3.52,1.70,
1991,Neogloboquadrina pachyderma,,66.90,8.04,(0-500),7.17,1.30,
1992,Neogloboquadrina pachyderma,,-54.45,-40.52,(0-500),2.10,0.49,
1993,Neogloboquadrina pachyderma,,-50.74,-3.21,(0-500),2.14,0.36,
1994,Neogloboquadrina pachyderma,,-55.16,-58.09,(0-500),4.85,0.69,
1995,Neogloboquadrina pachyderma,,-53.76,-58.89,(0-500),5.40,0.96,
1996,Neogloboquadrina pachyderma,,-53.76,-58.89,(0-500),5.40,0.96,
1997,Neogloboquadrina pachyderma,,-53.74,-58.90,(0-500),5.45,0.97,
1998,Neogloboquadrina pachyderma,,-53.74,-58.90,(0-500),5.45,0.97,
1999,Neogloboquadrina pachyderma,,-53.61,-58.98,(0-500),5.13,0.75,
2000,Neogloboquadrina pachyderma,,-45.50,1.25,(0-500),5.32,1.28,
2001,Neogloboquadrina pachyderma,,-53.61,-58.98,(0-500),5.13,0.75,
2002,Neogloboquadrina pachyderma,,78.92,6.77,(0-500),2.88,0.88,
2003,Neogloboquadrina pachyderma,,57.50,-48.72,(0-500),4.15,0.87,
2004,Neogloboquadrina pachyderma,,56.33,170.70,(0-500),3.51,1.39,
2005,Neogloboquadrina pachyderma,,49.38,152.88,(0-500),2.08,0.95,
2006,Neogloboquadrina pachyderma,,-44.15,-14.23,(0-500),6.02,1.67,
2007,Neogloboquadrina pachyderma,,-41.85,0.09,(0-500),9.73,1.15,discordant
2008,Neogloboquadrina pachyderma,,62.27,-14.14,(0-500),8.54,0.72,discordant
2009,Neogloboquadrina pachyderma,,-55.16,-58.09,(0-500),4.85,0.69,
2010,Neogloboquadrina pachyderma,,-55.16,-58.09,(0-500),4.85,0.69,
2011,Neogloboquadrina pachyderma,,-47.40,0.29,(0-500),3.93,1.08,
2012,Neogloboquadrina pachyderma,,-57.15,-53.99,(0-500),2.15,0.65,
2013,Neogloboquadrina pachyderma,,-57.15,-53.99,(0-500),2.15,0.65,
2014,Neogloboquadrina pachyderma,,-56.03,-56.94,(0-500),4.02,0.66,discordant
2015,Neogloboquadrina pachyderma,,-57.15,-53.99,(0-500),2.15,0.65,
2016,Neogloboquadrina pachyderma,,-56.03,-56.94,(0-500),4.02,0.66,discordant
2017,Neogloboquadrina pachyderma,,-52.06,-30.47,(0-500),1.46,0.74,
2018,Neogloboquadrina pachyderma,,-56.03,-56.94,(0-500),4.02,0.66,discordant
2019,Neogloboquadrina pachyderma,,-45.77,-57.94,(0-500),4.67,2.31,
2020,Neogloboquadrina pachyderma,,-55.62,-57.63,(0-500),4.53,0.56,discordant
2021,Neogloboquadrina pachyderma,,-50.00,0.06,(0-500),2.60,0.70,discordant
2022,Neogloboquadrina pachyderma,,-50.00,0.06,(0-500),2.60,0.70,
2023,Neogloboquadrina pachyderma,,-55.26,-57.98,(0-500),4.76,0.69,discordant
2024,Neogloboquadrina pachyderma,,-47.40,0.29,(0-500),3.93,1.08,
2025,Neogloboquadrina pachyderma,,-47.40,0.29,(0-500),3.93,1.08,
2026,Neogloboquadrina pachyderma,,-55.26,-57.98,(0-500),4.76,0.69,discordant
2027,Neogloboquadrina pachyderma,,-44.68,80.39,(0-500),9.10,1.24,
2028,Neogloboquadrina pachyderma,,-54.00,-6.00,(0-500),1.06,0.81,
2029,Neogloboquadrina pachyderma,,-41.85,0.09,(0-500),9.73,1.15,discordant
2030,Neogloboquadrina pachyderma,,-46.37,7.04,(0-500),4.36,1.09,discordant
2031,Neogloboquadrina pachyderma,,72.20,-13.00,(0-500),0.69,0.63,
2032,Neogloboquadrina pachyderma,,66.97,7.64,(0-500),6.63,1.71,
2033,Neogloboquadrina pachyderma,,-51.07,67.73,(0-500),2.48,0.55,discordant
2034,Neogloboquadrina pachyderma,,-49.13,-6.00,(0-500),2.36,0.48,
2035,Neogloboquadrina pachyderma,,-49.13,-6.00,(0-500),2.36,0.48,
2036,Neogloboquadrina pachyderma,,72.21,-13.00,(0-500),0.70,0.65,
2037,Neogloboquadrina pachyderma,,-53.22,-50.10,(0-500),3.87,0.78,
2038,Neogloboquadrina pachyderma,,-46.87,-5.72,(0-500),3.16,0.93,discordant
2039,Neogloboquadrina pachyderma,,-54.00,-6.00,(0-500),1.06,0.81,
2040,Neogloboquadrina pachyderma,,-54.25,-40.48,(0-500),2.12,0.50,
2041,Neogloboquadrina pachyderma,,-54.00,-6.00,(0-500),1.06,0.81,
2042,Neogloboquadrina pachyderma,,-50.84,68.02,(0-500),2.45,0.55,
2043,Neogloboquadrina pachyderma,,-51.01,-5.96,(0-500),1.91,0.55,
2044,Neogloboquadrina pachyderma,,-51.01,-5.96,(0-500),1.91,0.55,
2045,Neogloboquadrina pachyderma,,-48.38,64.59,(0-500),2.92,1.03,
2046,Neogloboquadrina pachyderma,,-48.39,-56.93,(0-500),4.67,1.29,discordant
2047,Neogloboquadrina pachyderma,,-48.60,72.67,(0-500),2.43,0.58,discordant
2048,Neogloboquadrina pachyderma,,-48.89,65.96,(0-500),2.85,1.04,
2049,Neogloboquadrina pachyderma,,-48.69,-2.85,(0-500),3.11,0.86,discordant
2050,Neogloboquadrina pachyderma,,-48.95,71.13,(0-500),2.46,0.61,discordant
2051,Neogloboquadrina pachyderma,,-48.69,-2.85,(0-500),3.11,0.86,discordant
2052,Neogloboquadrina pachyderma,,-53.33,-59.10,(0-500),5.03,0.83,
2053,Neogloboquadrina pachyderma,,70.42,-18.95,(0-500),0.63,0.81,
2054,Neogloboquadrina pachyderma,,-48.96,65.93,(0-500),2.82,0.97,
2055,Neogloboquadrina pachyderma,,70.44,-16.08,(0-500),0.48,0.71,
2056,Neogloboquadrina pachyderma,,71.73,-15.58,(0-500),0.69,0.67,
2057,Neogloboquadrina pachyderma,,-48.06,-6.00,(0-500),2.66,0.89,discordant
2058,Neogloboquadrina pachyderma,,-50.72,68.15,(0-500),2.44,0.54,
2059,Neogloboquadrina pachyderma,,-51.01,-5.96,(0-500),1.91,0.55,discordant
2060,Neogloboquadrina pachyderma,,-46.03,96.48,(0-500),6.41,1.21,
2061,Neogloboquadrina pachyderma,,66.93,7.92,(0-500),7.06,1.32,
2062,Neogloboquadrina pachyderma,,64.33,-6.08,(0-500),3.23,2.03,
2063,Neogloboquadrina pachyderma,,67.79,9.58,(0-500),6.61,1.52,
2064,Neogloboquadrina pachyderma,,63.76,-28.66,(0-500),6.77,0.78,discordant
2065,Neogloboquadrina pachyderma,,63.00,-29.91,(0-500),6.23,0.83,discordant
2066,Neogloboquadrina pachyderma,,63.25,-27.60,(0-500),7.03,0.72,discordant
2067,Neogloboquadrina pachyderma,,63.40,-28.06,(0-500),6.92,0.85,discordant
2068,Neogloboquadrina pachyderma,,62.79,-29.89,(0-500),6.23,0.82,discordant
2069,Neogloboquadrina pachyderma,,63.16,-28.84,(0-500),6.69,0.85,discordant
2070,Neogloboquadrina pachyderma,,64.80,-29.60,(0-500),6.59,0.80,
2071,Neogloboquadrina pachyderma,,63.74,-25.74,(0-500),7.46,0.99,
2072,Neogloboquadrina pachyderma,,62.01,-2.17,(0-500),6.72,2.17,
2073,Neogloboquadrina pachyderma,,62.80,-2.45,(0-500),5.05,2.36,
2074,Neogloboquadrina pachyderma,,62.77,-2.51,(0-500),5.08,2.35,
2075,Neogloboquadrina pachyderma,,67.62,5.77,(0-500),5.89,1.81,
2076,Neogloboquadrina pachyderma,,67.68,7.08,(0-500),6.09,1.70,
2077,Neogloboquadrina pachyderma,,67.58,7.22,(0-500),6.16,1.72,
2078,Neogloboquadrina pachyderma,,62.05,-2.51,(0-500),6.35,2.31,
2079,Neogloboquadrina pachyderma,,67.35,8.31,(0-500),6.50,1.66,
2080,Neogloboquadrina pachyderma,,64.54,-28.20,(0-500),6.96,0.75,
2081,Neogloboquadrina pachyderma,,66.96,-25.20,(0-500),2.27,1.35,
2082,Neogloboquadrina pachyderma,,70.57,-12.72,(0-500),0.66,0.97,
2083,Neogloboquadrina pachyderma,,70.33,-10.63,(0-500),0.88,1.21,
2084,Neogloboquadrina pachyderma,,72.35,-7.81,(0-500),0.48,0.80,
2085,Neogloboquadrina pachyderma,,65.80,3.51,(0-500),6.32,2.04,
2086,Neogloboquadrina pachyderma,,53.54,-20.29,(0-500),10.11,1.14,discordant
2087,Neogloboquadrina pachyderma,,53.18,-19.14,(0-500),10.30,1.03,
2088,Neogloboquadrina pachyderma,,67.76,9.77,(0-500),7.55,1.11,
2089,Neogloboquadrina pachyderma,,51.57,-20.00,(0-500),10.45,1.10,
2090,Neogloboquadrina pachyderma,,70.03,-0.07,(0-500),5.19,1.16,
2091,Neogloboquadrina pachyderma,,72.39,-7.60,(0-500),0.47,0.79,
2092,Neogloboquadrina pachyderma,,73.83,-9.25,(0-500),0.68,0.85,
2093,Neogloboquadrina pachyderma,,73.86,-9.39,(0-500),0.76,0.94,
2094,Neogloboquadrina pachyderma,,72.94,-13.42,(0-500),1.00,0.70,
2095,Neogloboquadrina pachyderma,,66.67,-25.95,(0-500),2.44,1.32,
2096,Neogloboquadrina pachyderma,,52.55,-20.33,(0-500),10.11,1.13,
2097,Neogloboquadrina pachyderma,,69.99,4.00,(0-500),5.59,0.94,
2098,Neogloboquadrina pachyderma,,75.06,-4.59,(0-500),0.08,0.72,discordant
2099,Neogloboquadrina pachyderma,,67.88,-18.72,(0-500),1.21,1.06,
2100,Neogloboquadrina pachyderma,,63.25,2.60,(0-500),6.83,2.10,
2101,Neogloboquadrina pachyderma,,63.08,2.99,(0-500),7.14,1.94,
2102,Neogloboquadrina pachyderma,,62.78,3.90,(0-500),8.77,1.20,
2103,Neogloboquadrina pachyderma,,61.36,-3.21,(0-500),6.87,2.16,
2104,Neogloboquadrina pachyderma,,60.10,-7.14,(0-500),8.80,0.91,discordant
2105,Neogloboquadrina pachyderma,,50.42,167.73,(0-500),4.06,1.29,
2106,Neogloboquadrina pachyderma,,-51.90,4.52,(0-500),2.09,0.44,
2107,Neogloboquadrina pachyderma,,53.52,178.85,(0-500),4.43,1.72,
2108,Neogloboquadrina pachyderma,,81.79,4.93,(0-500),1.69,1.22,
2109,Neogloboquadrina pachyderma,,81.84,5.27,(0-500),1.60,1.30,
2110,Neogloboquadrina pachyderma,,63.05,-13.84,(0-500),8.41,0.63,discordant
2111,Neogloboquadrina pachyderma,,63.35,-13.31,(0-500),8.16,0.67,discordant
2112,Neogloboquadrina pachyderma,,64.00,-12.10,(0-500),6.97,1.03,discordant
2113,Neogloboquadrina pachyderma,,64.94,-10.14,(0-500),2.63,2.25,
2114,Neogloboquadrina pachyderma,,60.40,-12.42,(0-500),9.38,0.86,discordant
2115,Neogloboquadrina pachyderma,,63.76,1.39,(0-500),5.93,2.32,
2116,Neogloboquadrina pachyderma,,64.01,-0.73,(0-500),4.34,2.40,
2117,Neogloboquadrina pachyderma,,64.57,-0.72,(0-500),4.51,2.49,
2118,Neogloboquadrina pachyderma,,69.53,-19.00,(0-500),0.79,0.62,
2119,Neogloboquadrina pachyderma,,68.92,-20.30,(0-500),0.79,0.68,
2120,Neogloboquadrina pachyderma,,65.03,-28.28,(0-500),6.62,0.74,
2121,Neogloboquadrina pachyderma,,63.06,0.79,(0-500),6.47,2.28,
2122,Neogloboquadrina pachyderma,,65.39,-4.74,(0-500),3.06,1.90,
2123,Neogloboquadrina pachyderma,,65.42,-3.23,(0-500),3.32,2.20,
2124,Neogloboquadrina pachyderma,,66.34,-0.36,(0-500),4.37,2.27,
2125,Neogloboquadrina pachyderma,,44.71,-34.02,(0-500),13.14,1.91,discordant
2126,Neogloboquadrina pachyderma,,66.61,1.55,(0-500),5.23,2.15,
2127,Neogloboquadrina pachyderma,,66.61,2.66,(0-500),5.82,2.02,
2128,Neogloboquadrina pachyderma,,63.46,3.04,(0-500),6.89,2.01,
2129,Neogloboquadrina pachyderma,,62.47,4.46,(0-500),8.75,1.28,
2130,Neogloboquadrina pachyderma,,64.85,-7.71,(0-500),2.21,1.94,
2131,Neogloboquadrina pachyderma,,45.09,-39.44,(0-500),13.28,1.94,discordant
2132,Neogloboquadrina pachyderma,,65.10,-2.42,(0-500),3.32,2.07,
2133,Neogloboquadrina pachyderma,,70.01,-12.42,(0-500),0.64,1.07,
2134,Neogloboquadrina pachyderma,,70.36,-18.21,(0-500),0.72,0.66,
2135,Neogloboquadrina pachyderma,,64.69,-29.09,(0-500),6.76,0.87,discordant
2136,Neogloboquadrina pachyderma,,70.44,-16.08,(0-500),0.49,0.71,
2137,Neogloboquadrina pachyderma,,75.84,11.53,(0-500),4.09,1.08,
2138,Neogloboquadrina pachyderma,,70.50,12.84,(0-500),5.73,1.16,
2139,Neogloboquadrina pachyderma,,70.10,11.57,(0-500),5.78,1.16,
2140,Neogloboquadrina pachyderma,,70.99,16.40,(0-500),6.06,1.06,
2141,Neogloboquadrina pachyderma,,71.10,15.28,(0-500),6.02,1.11,
2142,Neogloboquadrina pachyderma,,70.78,13.80,(0-500),5.71,1.10,
2143,Neogloboquadrina pachyderma,,66.77,4.92,(0-500),6.28,1.80,
2144,Neogloboquadrina pachyderma,,67.08,2.91,(0-500),5.87,1.88,
2145,Neogloboquadrina pachyderma,,67.83,1.50,(0-500),5.18,1.97,
2146,Neogloboquadrina pachyderma,,68.24,1.00,(0-500),4.91,1.92,
2147,Neogloboquadrina pachyderma,,51.05,167.97,(0-500),3.99,1.31,
2148,Neogloboquadrina pachyderma,,70.42,-18.95,(0-500),0.63,0.81,
2149,Neogloboquadrina pachyderma,,51.30,167.65,(0-500),3.99,1.36,discordant
2150,Neogloboquadrina pachyderma,,68.75,-0.01,(0-500),4.65,1.65,
2151,Neogloboquadrina pachyderma,,68.73,0.16,(0-500),4.70,1.68,
2152,Neogloboquadrina pachyderma,,51.06,168.14,(0-500),4.02,1.33,
2153,Neogloboquadrina pachyderma,,70.00,-2.99,(0-500),4.19,1.69,
2154,Neogloboquadrina pachyderma,,70.31,-3.12,(0-500),3.84,1.52,
2155,Neogloboquadrina pachyderma,,69.50,3.00,(0-500),5.55,1.03,
2156,Neogloboquadrina pachyderma,,68.42,4.01,(0-500),5.67,1.53,
2157,Neogloboquadrina pachyderma,,70.26,-3.35,(0-500),3.82,1.54,
2158,Neogloboquadrina pachyderma,,70.00,-0.05,(0-500),5.21,1.19,
2159,Neogloboquadrina pachyderma,,68.70,-0.24,(0-500),4.47,1.66,
2160,Neogloboquadrina pachyderma,,67.00,7.78,(0-500),6.65,1.66,
2161,Neogloboquadrina pachyderma,,67.65,5.79,(0-500),5.91,1.79,
2162,Neogloboquadrina pachyderma,,67.73,5.91,(0-500),5.88,1.74,
2163,Neogloboquadrina pachyderma,,65.51,-0.12,(0-500),4.44,2.45,
2164,Neogloboquadrina pachyderma,,66.54,6.69,(0-500),7.57,1.12,discordant
2165,Neogloboquadrina pachyderma,,67.76,9.79,(0-500),7.55,1.11,
2166,Neogloboquadrina pachyderma,,78.87,4.84,(0-500),2.62,0.84,
2167,Neogloboquadrina pachyderma,,78.90,-3.99,(0-500),1.65,0.95,
2168,Neogloboquadrina pachyderma,,68.50,0.83,(0-500),4.92,1.84,
2169,Neogloboquadrina pachyderma,,66.99,7.75,(0-500),6.65,1.66,
2170,Neogloboquadrina pachyderma,,72.13,11.45,(0-500),4.84,1.14,
2171,Neogloboquadrina pachyderma,,72.02,9.30,(0-500),4.68,0.97,
2172,Neogloboquadrina pachyderma,,72.23,14.42,(0-500),5.55,1.11,
2173,Neogloboquadrina pachyderma,,73.16,-0.82,(0-500),0.06,0.87,
2174,Neogloboquadrina pachyderma,,72.03,-0.63,(0-500),2.13,1.43,
2175,Neogloboquadrina pachyderma,,72.38,-10.59,(0-500),0.61,0.61,
2176,Neogloboquadrina pachyderma,,75.00,13.95,(0-500),4.46,0.92,
2177,Neogloboquadrina pachyderma,,73.06,9.74,(0-500),4.02,1.18,
2178,Neogloboquadrina pachyderma,,69.50,-19.47,(0-500),0.71,0.84,
2179,Neogloboquadrina pachyderma,,69.49,-17.12,(0-500),0.58,0.61,
2180,Neogloboquadrina pachyderma,,72.18,13.11,(0-500),5.28,1.08,
2181,Neogloboquadrina pachyderma,,69.37,-8.67,(0-500),1.23,1.29,
2182,Neogloboquadrina pachyderma,,69.38,-6.51,(0-500),2.66,1.57,
2183,Neogloboquadrina pachyderma,,66.94,7.74,(0-500),6.69,1.67,
2184,Neogloboquadrina pachyderma,,69.41,-12.92,(0-500),0.73,1.32,
2185,Neogloboquadrina pachyderma,,78.87,1.39,(0-500),2.29,0.70,
